"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","LFPR","15MORE","PC_AGE","A","1980",64.2638413230336,
"CAN","LFPR","15MORE","PC_AGE","A","1981",65.0287279825912,
"CAN","LFPR","15MORE","PC_AGE","A","1982",64.3859219205438,
"CAN","LFPR","15MORE","PC_AGE","A","1983",64.7174617268708,
"CAN","LFPR","15MORE","PC_AGE","A","1984",65.040974185964,
"CAN","LFPR","15MORE","PC_AGE","A","1985",65.6409223226082,
"CAN","LFPR","15MORE","PC_AGE","A","1986",66.0956547187073,
"CAN","LFPR","15MORE","PC_AGE","A","1987",66.4689433818942,
"CAN","LFPR","15MORE","PC_AGE","A","1988",66.8411615644139,
"CAN","LFPR","15MORE","PC_AGE","A","1989",67.2541094169855,
"CAN","LFPR","15MORE","PC_AGE","A","1990",67.1375704959719,
"CAN","LFPR","15MORE","PC_AGE","A","1991",66.5727031186404,
"CAN","LFPR","15MORE","PC_AGE","A","1992",65.6950768173344,
"CAN","LFPR","15MORE","PC_AGE","A","1993",65.3321622123548,
"CAN","LFPR","15MORE","PC_AGE","A","1994",65.1460147013456,
"CAN","LFPR","15MORE","PC_AGE","A","1995",64.8198169283042,
"CAN","LFPR","15MORE","PC_AGE","A","1996",64.6643001564538,
"CAN","LFPR","15MORE","PC_AGE","A","1997",64.8672712905712,
"CAN","LFPR","15MORE","PC_AGE","A","1998",65.1190476497968,
"CAN","LFPR","15MORE","PC_AGE","A","1999",65.520691787779,
"CAN","LFPR","15MORE","PC_AGE","A","2000",65.756591966757,
"CAN","LFPR","15MORE","PC_AGE","A","2001",65.9015605472744,
"CAN","LFPR","15MORE","PC_AGE","A","2002",66.8548087447976,
"CAN","LFPR","15MORE","PC_AGE","A","2003",67.553827010831,
"CAN","LFPR","15MORE","PC_AGE","A","2004",67.4801934448027,
"CAN","LFPR","15MORE","PC_AGE","A","2005",67.1358357290327,
"CAN","LFPR","15MORE","PC_AGE","A","2006",66.9184352868033,
"CAN","LFPR","15MORE","PC_AGE","A","2007",67.2428054228523,
"CAN","LFPR","15MORE","PC_AGE","A","2008",67.3648748996151,
"CAN","LFPR","15MORE","PC_AGE","A","2009",66.9309305285341,
"CAN","LFPR","15MORE","PC_AGE","A","2010",66.716830773604,
"CAN","LFPR","15MORE","PC_AGE","A","2011",66.5565303711633,
"CAN","LFPR","15MORE","PC_AGE","A","2012",66.3660477285187,
"CAN","LFPR","15MORE","PC_AGE","A","2013",66.3181125264765,
"CAN","LFPR","15MORE","PC_AGE","A","2014",65.8599084332833,
"CAN","LFPR","15MORE","PC_AGE","A","2015",65.7574534700578,
"CAN","LFPR","15MORE","PC_AGE","A","2016",65.5734019470211,
"CAN","LFPR","15MORE","PC_AGE","A","2017",65.6155189455002,
"CAN","LFPR","15MORE","PC_AGE","A","2018",65.290118014686,
"CAN","LFPR","15MORE","PC_AGE","A","2019",65.6091587573585,
"CAN","LFPR","15MORE","PC_AGE","A","2020",64.0702946060032,
"CAN","LFPR","15MORE","PC_AGE","A","2021",65.0756563263754,
"CZE","LFPR","15_64","PC_AGE","A","1993",72.068433926054,
"CZE","LFPR","15_64","PC_AGE","A","1994",72.3656092480142,
"CZE","LFPR","15_64","PC_AGE","A","1995",72.3426857496678,
"CZE","LFPR","15_64","PC_AGE","A","1996",72.1379193269739,
"CZE","LFPR","15_64","PC_AGE","A","1997",72.1235383835402,
"CZE","LFPR","15_64","PC_AGE","A","1998",72.1697779709683,
"CZE","LFPR","15_64","PC_AGE","A","1999",72.182657580457,
"CZE","LFPR","15_64","PC_AGE","A","2000",71.5556259810402,
"CZE","LFPR","15_64","PC_AGE","A","2001",71.1160392890861,
"CZE","LFPR","15_64","PC_AGE","A","2002",70.8813850482877,
"CZE","LFPR","15_64","PC_AGE","A","2003",70.362464481253,
"CZE","LFPR","15_64","PC_AGE","A","2004",70.0884540549492,
"CZE","LFPR","15_64","PC_AGE","A","2005",70.3995598652087,
"CZE","LFPR","15_64","PC_AGE","A","2006",70.3284521691529,
"CZE","LFPR","15_64","PC_AGE","A","2007",69.8477217334302,
"CZE","LFPR","15_64","PC_AGE","A","2008",69.6723523696426,
"CZE","LFPR","15_64","PC_AGE","A","2009",70.09746728774,
"CZE","LFPR","15_64","PC_AGE","A","2010",70.1698426716958,
"CZE","LFPR","15_64","PC_AGE","A","2011",70.5281044829746,
"CZE","LFPR","15_64","PC_AGE","A","2012",71.5893810510379,
"CZE","LFPR","15_64","PC_AGE","A","2013",72.8739405966111,
"CZE","LFPR","15_64","PC_AGE","A","2014",73.5177649890673,
"CZE","LFPR","15_64","PC_AGE","A","2015",74.0249149252656,
"CZE","LFPR","15_64","PC_AGE","A","2016",75.0001434979854,
"CZE","LFPR","15_64","PC_AGE","A","2017",75.8776585942809,
"CZE","LFPR","15_64","PC_AGE","A","2018",76.5685969532872,
"CZE","LFPR","15_64","PC_AGE","A","2019",76.7170101970064,
"CZE","LFPR","15_64","PC_AGE","A","2020",76.384662686365,
"CZE","LFPR","15_64","PC_AGE","A","2021",76.5986578537545,
"CZE","LFPR","15MORE","PC_AGE","A","1993",61.422410195336,
"CZE","LFPR","15MORE","PC_AGE","A","1994",61.617901970204,
"CZE","LFPR","15MORE","PC_AGE","A","1995",61.5079459204118,
"CZE","LFPR","15MORE","PC_AGE","A","1996",61.2421987419342,
"CZE","LFPR","15MORE","PC_AGE","A","1997",61.0914727493757,
"CZE","LFPR","15MORE","PC_AGE","A","1998",61.026980053936,
"CZE","LFPR","15MORE","PC_AGE","A","1999",60.9940172984176,
"CZE","LFPR","15MORE","PC_AGE","A","2000",60.398888168532,
"CZE","LFPR","15MORE","PC_AGE","A","2001",60.0196703759175,
"CZE","LFPR","15MORE","PC_AGE","A","2002",59.8518019020761,
"CZE","LFPR","15MORE","PC_AGE","A","2003",59.4240989243826,
"CZE","LFPR","15MORE","PC_AGE","A","2004",59.1753908591985,
"CZE","LFPR","15MORE","PC_AGE","A","2005",59.3643873336393,
"CZE","LFPR","15MORE","PC_AGE","A","2006",59.2616233344352,
"CZE","LFPR","15MORE","PC_AGE","A","2007",58.7710340907215,
"CZE","LFPR","15MORE","PC_AGE","A","2008",58.5053333035175,
"CZE","LFPR","15MORE","PC_AGE","A","2009",58.6774843232222,
"CZE","LFPR","15MORE","PC_AGE","A","2010",58.4441224522348,
"CZE","LFPR","15MORE","PC_AGE","A","2011",58.3279009849672,
"CZE","LFPR","15MORE","PC_AGE","A","2012",58.6413013953896,
"CZE","LFPR","15MORE","PC_AGE","A","2013",59.2754561445418,
"CZE","LFPR","15MORE","PC_AGE","A","2014",59.3100303521054,
"CZE","LFPR","15MORE","PC_AGE","A","2015",59.4242640988731,
"CZE","LFPR","15MORE","PC_AGE","A","2016",59.9219558226786,
"CZE","LFPR","15MORE","PC_AGE","A","2017",60.2215268554149,
"CZE","LFPR","15MORE","PC_AGE","A","2018",60.5627137964731,
"CZE","LFPR","15MORE","PC_AGE","A","2019",60.3805663826591,
"CZE","LFPR","15MORE","PC_AGE","A","2020",59.7826140068359,
"CZE","LFPR","15MORE","PC_AGE","A","2021",59.7675209755907,
"DNK","LFPR","15_64","PC_AGE","A","1983",77.9936816956692,
"DNK","LFPR","15_64","PC_AGE","A","1984",79.3019970376819,
"DNK","LFPR","15_64","PC_AGE","A","1985",80.3141677387726,
"DNK","LFPR","15_64","PC_AGE","A","1986",81.2740938127439,
"DNK","LFPR","15_64","PC_AGE","A","1987",81.0838713580377,
"DNK","LFPR","15_64","PC_AGE","A","1988",82.1104238567667,
"DNK","LFPR","15_64","PC_AGE","A","1989",82.0324286213248,
"DNK","LFPR","15_64","PC_AGE","A","1990",82.3899237389801,
"DNK","LFPR","15_64","PC_AGE","A","1991",82.2046970086282,
"DNK","LFPR","15_64","PC_AGE","A","1992",81.9942246869161,
"DNK","LFPR","15_64","PC_AGE","A","1993",81.1875671985026,
"DNK","LFPR","15_64","PC_AGE","A","1994",78.802848050435,
"DNK","LFPR","15_64","PC_AGE","A","1995",79.5204319927314,
"DNK","LFPR","15_64","PC_AGE","A","1996",79.4610387899409,
"DNK","LFPR","15_64","PC_AGE","A","1997",79.7698043682126,
"DNK","LFPR","15_64","PC_AGE","A","1998",79.3421118086749,
"DNK","LFPR","15_64","PC_AGE","A","1999",80.6305646919589,
"DNK","LFPR","15_64","PC_AGE","A","2000",79.9321441713966,
"DNK","LFPR","15_64","PC_AGE","A","2001",79.851072803564,
"DNK","LFPR","15_64","PC_AGE","A","2002",79.5308263805673,
"DNK","LFPR","15_64","PC_AGE","A","2003",79.4711844993095,
"DNK","LFPR","15_64","PC_AGE","A","2004",80.118701944672,
"DNK","LFPR","15_64","PC_AGE","A","2005",79.7632118505731,
"DNK","LFPR","15_64","PC_AGE","A","2006",80.4865247815499,
"DNK","LFPR","15_64","PC_AGE","A","2007",80.0152436342673,
"DNK","LFPR","15_64","PC_AGE","A","2008",79.1708974077399,
"DNK","LFPR","15_64","PC_AGE","A","2009",78.6520598041544,
"DNK","LFPR","15_64","PC_AGE","A","2010",77.9536953516578,
"DNK","LFPR","15_64","PC_AGE","A","2011",77.7580958882615,
"DNK","LFPR","15_64","PC_AGE","A","2012",77.1727697756322,
"DNK","LFPR","15_64","PC_AGE","A","2013",76.5553679544349,
"DNK","LFPR","15_64","PC_AGE","A","2014",76.571806930654,
"DNK","LFPR","15_64","PC_AGE","A","2015",76.9458775881563,
"DNK","LFPR","15_64","PC_AGE","A","2016",77.4670922750227,
"DNK","LFPR","15_64","PC_AGE","A","2017",77.91139601447,
"DNK","LFPR","15_64","PC_AGE","A","2018",78.2471055057882,
"DNK","LFPR","15_64","PC_AGE","A","2019",79.0388412798722,
"DNK","LFPR","15_64","PC_AGE","A","2020",78.9431455255321,
"DNK","LFPR","15_64","PC_AGE","A","2021",79.5567669157083,
"DNK","LFPR","15MORE","PC_AGE","A","1983",77.9936816956692,
"DNK","LFPR","15MORE","PC_AGE","A","1984",79.3019970376819,
"DNK","LFPR","15MORE","PC_AGE","A","1985",80.3141677387726,
"DNK","LFPR","15MORE","PC_AGE","A","1986",81.2740938127439,
"DNK","LFPR","15MORE","PC_AGE","A","1987",81.0838713580377,
"DNK","LFPR","15MORE","PC_AGE","A","1988",82.1104238567667,
"DNK","LFPR","15MORE","PC_AGE","A","1989",82.0324286213248,
"DNK","LFPR","15MORE","PC_AGE","A","1990",82.3899237389801,
"DNK","LFPR","15MORE","PC_AGE","A","1991",82.2046970086282,
"DNK","LFPR","15MORE","PC_AGE","A","1992",81.9942246869161,
"DNK","LFPR","15MORE","PC_AGE","A","1993",81.1875671985026,
"DNK","LFPR","15MORE","PC_AGE","A","1994",78.802848050435,
"DNK","LFPR","15MORE","PC_AGE","A","1995",79.5204319927314,
"DNK","LFPR","15MORE","PC_AGE","A","1996",79.4610387899409,
"DNK","LFPR","15MORE","PC_AGE","A","1997",79.7698043682126,
"DNK","LFPR","15MORE","PC_AGE","A","1998",79.3421118086749,
"DNK","LFPR","15MORE","PC_AGE","A","1999",80.6305646919589,
"DNK","LFPR","15MORE","PC_AGE","A","2000",65.4918135353161,
"DNK","LFPR","15MORE","PC_AGE","A","2001",65.8825844441868,
"DNK","LFPR","15MORE","PC_AGE","A","2002",65.4389092125835,
"DNK","LFPR","15MORE","PC_AGE","A","2003",65.4578305391614,
"DNK","LFPR","15MORE","PC_AGE","A","2004",65.9697004285549,
"DNK","LFPR","15MORE","PC_AGE","A","2005",65.563702306508,
"DNK","LFPR","15MORE","PC_AGE","A","2006",65.8074658302414,
"DNK","LFPR","15MORE","PC_AGE","A","2007",65.5920397613298,
"DNK","LFPR","15MORE","PC_AGE","A","2008",64.8817362522719,
"DNK","LFPR","15MORE","PC_AGE","A","2009",64.3568852292916,
"DNK","LFPR","15MORE","PC_AGE","A","2010",63.4466867777292,
"DNK","LFPR","15MORE","PC_AGE","A","2011",62.9891996965477,
"DNK","LFPR","15MORE","PC_AGE","A","2012",62.2583313835016,
"DNK","LFPR","15MORE","PC_AGE","A","2013",61.4103228104435,
"DNK","LFPR","15MORE","PC_AGE","A","2014",61.2533174993161,
"DNK","LFPR","15MORE","PC_AGE","A","2015",61.3049658105924,
"DNK","LFPR","15MORE","PC_AGE","A","2016",61.6374788625222,
"DNK","LFPR","15MORE","PC_AGE","A","2017",61.7027930962449,
"DNK","LFPR","15MORE","PC_AGE","A","2018",61.7963112088436,
"DNK","LFPR","15MORE","PC_AGE","A","2019",62.3028928289671,
"DNK","LFPR","15MORE","PC_AGE","A","2020",61.9827840385768,
"DNK","LFPR","15MORE","PC_AGE","A","2021",62.4319544800193,
"FIN","LFPR","15_64","PC_AGE","A","1963",73.2204561161023,
"FIN","LFPR","15_64","PC_AGE","A","1964",73.3219761499148,
"FIN","LFPR","15_64","PC_AGE","A","1965",72.9638391348429,
"FIN","LFPR","15_64","PC_AGE","A","1966",72.6633165829146,
"FIN","LFPR","15_64","PC_AGE","A","1967",71.3527851458886,
"FIN","LFPR","15_64","PC_AGE","A","1968",70.0722733245729,
"FIN","LFPR","15_64","PC_AGE","A","1969",69.9344262295082,
"FIN","LFPR","15_64","PC_AGE","A","1970",71.8688524590164,
"FIN","LFPR","15_64","PC_AGE","A","1971",71.7122395833334,
"FIN","LFPR","15_64","PC_AGE","A","1972",71.2765957446808,
"FIN","LFPR","15_64","PC_AGE","A","1973",72.1034152569422,
"FIN","LFPR","15_64","PC_AGE","A","1974",73.0988593155894,
"FIN","LFPR","15_64","PC_AGE","A","1975",72.9593444689568,
"FIN","LFPR","15_64","PC_AGE","A","1976",72.4819579541889,
"FIN","LFPR","15_64","PC_AGE","A","1977",72.7301189730745,
"FIN","LFPR","15_64","PC_AGE","A","1978",72.6082891866625,
"FIN","LFPR","15_64","PC_AGE","A","1979",73.3312635827383,
"FIN","LFPR","15_64","PC_AGE","A","1980",74.2662959530429,
"FIN","LFPR","15_64","PC_AGE","A","1981",74.7697974217311,
"FIN","LFPR","15_64","PC_AGE","A","1982",75.4952758305395,
"FIN","LFPR","15_64","PC_AGE","A","1983",75.6814052089643,
"FIN","LFPR","15_64","PC_AGE","A","1984",75.7220216606498,
"FIN","LFPR","15_64","PC_AGE","A","1985",76.2061732094696,
"FIN","LFPR","15_64","PC_AGE","A","1986",76.0908547519426,
"FIN","LFPR","15_64","PC_AGE","A","1987",75.6046581068976,
"FIN","LFPR","15_64","PC_AGE","A","1988",75.403466826061,
"FIN","LFPR","15_64","PC_AGE","A","1989",77.3923444976076,
"FIN","LFPR","15_64","PC_AGE","A","1990",77.118138424821,
"FIN","LFPR","15_64","PC_AGE","A","1991",75.6532066508314,
"FIN","LFPR","15_64","PC_AGE","A","1992",74.1725768321513,
"FIN","LFPR","15_64","PC_AGE","A","1993",73.3863837312113,
"FIN","LFPR","15_64","PC_AGE","A","1994",72.6872246696035,
"FIN","LFPR","15_64","PC_AGE","A","1995",73.1592842475799,
"FIN","LFPR","15_64","PC_AGE","A","1996",73.4055002925688,
"FIN","LFPR","15_64","PC_AGE","A","1997",72.7378867483946,
"FIN","LFPR","15_64","PC_AGE","A","1998",73.1764022086603,
"FIN","LFPR","15_64","PC_AGE","A","1999",74.1898148148148,
"FIN","LFPR","15_64","PC_AGE","A","2000",74.8629148629149,
"FIN","LFPR","15_64","PC_AGE","A","2001",75.1944684528954,
"FIN","LFPR","15_64","PC_AGE","A","2002",75.0431282346176,
"FIN","LFPR","15_64","PC_AGE","A","2003",74.6770025839793,
"FIN","LFPR","15_64","PC_AGE","A","2004",74.3699885452463,
"FIN","LFPR","15_64","PC_AGE","A","2005",74.8355733485845,
"FIN","LFPR","15_64","PC_AGE","A","2006",75.3920729968634,
"FIN","LFPR","15_64","PC_AGE","A","2007",75.6895081034973,
"FIN","LFPR","15_64","PC_AGE","A","2008",76.1164499717354,
"FIN","LFPR","15_64","PC_AGE","A","2009",75.1833051325437,
"FIN","LFPR","15_64","PC_AGE","A","2010",74.6344206974128,
"FIN","LFPR","15_64","PC_AGE","A","2011",75.1271905031091,
"FIN","LFPR","15_64","PC_AGE","A","2012",75.3902923644621,
"FIN","LFPR","15_64","PC_AGE","A","2013",75.3206041607296,
"FIN","LFPR","15_64","PC_AGE","A","2014",75.4798052134059,
"FIN","LFPR","15_64","PC_AGE","A","2015",75.9493670886076,
"FIN","LFPR","15_64","PC_AGE","A","2016",76.0387223744648,
"FIN","LFPR","15_64","PC_AGE","A","2017",76.8576130017421,
"FIN","LFPR","15_64","PC_AGE","A","2018",78.0384465724712,
"FIN","LFPR","15_64","PC_AGE","A","2019",78.4097722369629,
"FIN","LFPR","15_64","PC_AGE","A","2020",78.4234388276083,
"FIN","LFPR","15_64","PC_AGE","A","2021",78.9377600251336,
"FIN","LFPR","15MORE","PC_AGE","A","1963",73.2204561161023,
"FIN","LFPR","15MORE","PC_AGE","A","1964",73.3219761499148,
"FIN","LFPR","15MORE","PC_AGE","A","1965",72.9638391348429,
"FIN","LFPR","15MORE","PC_AGE","A","1966",72.6633165829146,
"FIN","LFPR","15MORE","PC_AGE","A","1967",71.3527851458886,
"FIN","LFPR","15MORE","PC_AGE","A","1968",70.0722733245729,
"FIN","LFPR","15MORE","PC_AGE","A","1969",69.9344262295082,
"FIN","LFPR","15MORE","PC_AGE","A","1970",71.8688524590164,
"FIN","LFPR","15MORE","PC_AGE","A","1971",71.7122395833334,
"FIN","LFPR","15MORE","PC_AGE","A","1972",71.2765957446808,
"FIN","LFPR","15MORE","PC_AGE","A","1973",72.1034152569422,
"FIN","LFPR","15MORE","PC_AGE","A","1974",73.0988593155894,
"FIN","LFPR","15MORE","PC_AGE","A","1975",72.9593444689568,
"FIN","LFPR","15MORE","PC_AGE","A","1976",72.4819579541889,
"FIN","LFPR","15MORE","PC_AGE","A","1977",72.7301189730745,
"FIN","LFPR","15MORE","PC_AGE","A","1978",72.6082891866625,
"FIN","LFPR","15MORE","PC_AGE","A","1979",73.3312635827383,
"FIN","LFPR","15MORE","PC_AGE","A","1980",74.2662959530429,
"FIN","LFPR","15MORE","PC_AGE","A","1981",74.7697974217311,
"FIN","LFPR","15MORE","PC_AGE","A","1982",75.4952758305395,
"FIN","LFPR","15MORE","PC_AGE","A","1983",75.6814052089643,
"FIN","LFPR","15MORE","PC_AGE","A","1984",75.7220216606498,
"FIN","LFPR","15MORE","PC_AGE","A","1985",76.2061732094696,
"FIN","LFPR","15MORE","PC_AGE","A","1986",76.0908547519426,
"FIN","LFPR","15MORE","PC_AGE","A","1987",75.6046581068976,
"FIN","LFPR","15MORE","PC_AGE","A","1988",75.403466826061,
"FIN","LFPR","15MORE","PC_AGE","A","1989",70.1208053691275,
"FIN","LFPR","15MORE","PC_AGE","A","1990",69.7245252741375,
"FIN","LFPR","15MORE","PC_AGE","A","1991",68.2434228009567,
"FIN","LFPR","15MORE","PC_AGE","A","1992",66.7635402906209,
"FIN","LFPR","15MORE","PC_AGE","A","1993",65.8953457796476,
"FIN","LFPR","15MORE","PC_AGE","A","1994",65.0640188136922,
"FIN","LFPR","15MORE","PC_AGE","A","1995",65.372589890568,
"FIN","LFPR","15MORE","PC_AGE","A","1996",65.472481827622,
"FIN","LFPR","15MORE","PC_AGE","A","1997",64.9145520455722,
"FIN","LFPR","15MORE","PC_AGE","A","1998",65.291387313048,
"FIN","LFPR","15MORE","PC_AGE","A","1999",66.2811616551015,
"FIN","LFPR","15MORE","PC_AGE","A","2000",66.9059215585747,
"FIN","LFPR","15MORE","PC_AGE","A","2001",67.1783064722436,
"FIN","LFPR","15MORE","PC_AGE","A","2002",67.0921623691601,
"FIN","LFPR","15MORE","PC_AGE","A","2003",66.760061130922,
"FIN","LFPR","15MORE","PC_AGE","A","2004",66.4635694338665,
"FIN","LFPR","15MORE","PC_AGE","A","2005",66.8354430379747,
"FIN","LFPR","15MORE","PC_AGE","A","2006",67.3984355286399,
"FIN","LFPR","15MORE","PC_AGE","A","2007",67.6965586536046,
"FIN","LFPR","15MORE","PC_AGE","A","2008",68.0898876404494,
"FIN","LFPR","15MORE","PC_AGE","A","2009",67.1140939597316,
"FIN","LFPR","15MORE","PC_AGE","A","2010",66.5512978986403,
"FIN","LFPR","15MORE","PC_AGE","A","2011",60.1013919968937,
"FIN","LFPR","15MORE","PC_AGE","A","2012",59.8840809334893,
"FIN","LFPR","15MORE","PC_AGE","A","2013",59.3307959776816,
"FIN","LFPR","15MORE","PC_AGE","A","2014",59.0619316228951,
"FIN","LFPR","15MORE","PC_AGE","A","2015",59.1136230127219,
"FIN","LFPR","15MORE","PC_AGE","A","2016",58.7689265439525,
"FIN","LFPR","15MORE","PC_AGE","A","2017",59.0347896344623,
"FIN","LFPR","15MORE","PC_AGE","A","2018",59.6044579496318,
"FIN","LFPR","15MORE","PC_AGE","A","2019",59.5844710854991,
"FIN","LFPR","15MORE","PC_AGE","A","2020",59.2133728125678,
"FIN","LFPR","15MORE","PC_AGE","A","2021",67.5463906725008,
"FRA","LFPR","15_64","PC_AGE","A","1975",68.1304321400352,
"FRA","LFPR","15_64","PC_AGE","A","1976",68.5165067294345,
"FRA","LFPR","15_64","PC_AGE","A","1977",68.957984199186,
"FRA","LFPR","15_64","PC_AGE","A","1978",68.6952649547276,
"FRA","LFPR","15_64","PC_AGE","A","1979",69.4827383056439,
"FRA","LFPR","15_64","PC_AGE","A","1980",69.5861264937336,
"FRA","LFPR","15_64","PC_AGE","A","1981",69.072105716748,
"FRA","LFPR","15_64","PC_AGE","A","1982",68.6247877758913,
"FRA","LFPR","15_64","PC_AGE","A","1983",67.9114683636161,
"FRA","LFPR","15_64","PC_AGE","A","1984",67.32395141968,
"FRA","LFPR","15_64","PC_AGE","A","1985",67.2206303724928,
"FRA","LFPR","15_64","PC_AGE","A","1986",67.5543611043244,
"FRA","LFPR","15_64","PC_AGE","A","1987",67.241286284666,
"FRA","LFPR","15_64","PC_AGE","A","1988",66.8247080252866,
"FRA","LFPR","15_64","PC_AGE","A","1989",66.9053259162652,
"FRA","LFPR","15_64","PC_AGE","A","1990",66.7585256631071,
"FRA","LFPR","15_64","PC_AGE","A","1991",66.6551824662762,
"FRA","LFPR","15_64","PC_AGE","A","1992",67.0173120126867,
"FRA","LFPR","15_64","PC_AGE","A","1993",67.206114918292,
"FRA","LFPR","15_64","PC_AGE","A","1994",67.3256914502051,
"FRA","LFPR","15_64","PC_AGE","A","1995",67.4841481947283,
"FRA","LFPR","15_64","PC_AGE","A","1996",68.0859405630048,
"FRA","LFPR","15_64","PC_AGE","A","1997",67.7815984161717,
"FRA","LFPR","15_64","PC_AGE","A","1998",68.0194341240354,
"FRA","LFPR","15_64","PC_AGE","A","1999",68.4079666416306,
"FRA","LFPR","15_64","PC_AGE","A","2000",68.6472461981093,
"FRA","LFPR","15_64","PC_AGE","A","2001",68.6572880230806,
"FRA","LFPR","15_64","PC_AGE","A","2002",68.9130985558652,
"FRA","LFPR","15_64","PC_AGE","A","2003",69.4398056778503,
"FRA","LFPR","15_64","PC_AGE","A","2004",69.479263483132,
"FRA","LFPR","15_64","PC_AGE","A","2005",69.4040263105442,
"FRA","LFPR","15_64","PC_AGE","A","2006",69.3262148400811,
"FRA","LFPR","15_64","PC_AGE","A","2007",69.3677102516882,
"FRA","LFPR","15_64","PC_AGE","A","2008",69.5489548954896,
"FRA","LFPR","15_64","PC_AGE","A","2009",69.9210372392279,
"FRA","LFPR","15_64","PC_AGE","A","2010",69.9842060502976,
"FRA","LFPR","15_64","PC_AGE","A","2011",69.8517098269544,
"FRA","LFPR","15_64","PC_AGE","A","2012",70.4552636056489,
"FRA","LFPR","15_64","PC_AGE","A","2013",70.8860759493671,
"FRA","LFPR","15_64","PC_AGE","A","2014",71.0143867349427,
"FRA","LFPR","15_64","PC_AGE","A","2015",71.256138979158,
"FRA","LFPR","15_64","PC_AGE","A","2016",71.4240297375951,
"FRA","LFPR","15_64","PC_AGE","A","2017",71.5189255189255,
"FRA","LFPR","15_64","PC_AGE","A","2018",71.935097622364,
"FRA","LFPR","15_64","PC_AGE","A","2019",71.6548197664426,
"FRA","LFPR","15_64","PC_AGE","A","2020",71.0260007202304,
"FRA","LFPR","15_64","PC_AGE","A","2021",73.0305950552721,
"FRA","LFPR","15MORE","PC_AGE","A","1975",57.9942447495961,
"FRA","LFPR","15MORE","PC_AGE","A","1976",58.0548478945002,
"FRA","LFPR","15MORE","PC_AGE","A","1977",58.2788671023965,
"FRA","LFPR","15MORE","PC_AGE","A","1978",57.9192737087474,
"FRA","LFPR","15MORE","PC_AGE","A","1979",58.3276649499563,
"FRA","LFPR","15MORE","PC_AGE","A","1980",58.3459550426734,
"FRA","LFPR","15MORE","PC_AGE","A","1981",58.1168057210965,
"FRA","LFPR","15MORE","PC_AGE","A","1982",58.0181757940077,
"FRA","LFPR","15MORE","PC_AGE","A","1983",57.5265795513091,
"FRA","LFPR","15MORE","PC_AGE","A","1984",57.289804258481,
"FRA","LFPR","15MORE","PC_AGE","A","1985",57.1849464840603,
"FRA","LFPR","15MORE","PC_AGE","A","1986",57.2622254691567,
"FRA","LFPR","15MORE","PC_AGE","A","1987",56.8278949867716,
"FRA","LFPR","15MORE","PC_AGE","A","1988",56.3233581220321,
"FRA","LFPR","15MORE","PC_AGE","A","1989",56.2776137297129,
"FRA","LFPR","15MORE","PC_AGE","A","1990",55.9038639467771,
"FRA","LFPR","15MORE","PC_AGE","A","1991",55.6353651839649,
"FRA","LFPR","15MORE","PC_AGE","A","1992",55.7733062419436,
"FRA","LFPR","15MORE","PC_AGE","A","1993",55.7488111523679,
"FRA","LFPR","15MORE","PC_AGE","A","1994",55.6222342147868,
"FRA","LFPR","15MORE","PC_AGE","A","1995",55.5991930637823,
"FRA","LFPR","15MORE","PC_AGE","A","1996",55.9347719365648,
"FRA","LFPR","15MORE","PC_AGE","A","1997",55.5046260928614,
"FRA","LFPR","15MORE","PC_AGE","A","1998",55.5351565797248,
"FRA","LFPR","15MORE","PC_AGE","A","1999",55.6622968012585,
"FRA","LFPR","15MORE","PC_AGE","A","2000",55.9042819060313,
"FRA","LFPR","15MORE","PC_AGE","A","2001",55.8138573760668,
"FRA","LFPR","15MORE","PC_AGE","A","2002",55.9644488132539,
"FRA","LFPR","15MORE","PC_AGE","A","2003",56.2431097137724,
"FRA","LFPR","15MORE","PC_AGE","A","2004",56.2153297971414,
"FRA","LFPR","15MORE","PC_AGE","A","2005",56.1218347445724,
"FRA","LFPR","15MORE","PC_AGE","A","2006",56.0479375696767,
"FRA","LFPR","15MORE","PC_AGE","A","2007",56.1306015900012,
"FRA","LFPR","15MORE","PC_AGE","A","2008",56.2352478363493,
"FRA","LFPR","15MORE","PC_AGE","A","2009",56.4400242761213,
"FRA","LFPR","15MORE","PC_AGE","A","2010",56.4211961815702,
"FRA","LFPR","15MORE","PC_AGE","A","2011",56.1787735483371,
"FRA","LFPR","15MORE","PC_AGE","A","2012",56.383696931119,
"FRA","LFPR","15MORE","PC_AGE","A","2013",56.3640550342525,
"FRA","LFPR","15MORE","PC_AGE","A","2014",56.101982786588,
"FRA","LFPR","15MORE","PC_AGE","A","2015",56.0595686408764,
"FRA","LFPR","15MORE","PC_AGE","A","2016",55.9306638407388,
"FRA","LFPR","15MORE","PC_AGE","A","2017",55.7493188010899,
"FRA","LFPR","15MORE","PC_AGE","A","2018",55.7958542243508,
"FRA","LFPR","15MORE","PC_AGE","A","2019",55.3298765746754,
"FRA","LFPR","15MORE","PC_AGE","A","2020",54.5348452565336,
"FRA","LFPR","15MORE","PC_AGE","A","2021",55.8455650836929,
"DEU","LFPR","15_64","PC_AGE","A","1970",67.3237831256638,
"DEU","LFPR","15_64","PC_AGE","A","1971",67.1405840989581,
"DEU","LFPR","15_64","PC_AGE","A","1972",67.1459894956912,
